	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679856_19A.CEL	GSM679855_15A.CEL	GSM679854_11A.CEL
200623_s_at	8.35022082217169	8.47846011479059	8.48917716742372	8.20279133196819	8.29973035884665	8.32418682992065	8.35022082217169
200624_s_at	10.7441586939256	10.9576950930028	10.740536866383	10.815195972	10.8031763283731	10.7450002845515	11.0021365854243
200625_s_at	10.2824865146832	10.1023038206321	10.3770527708972	10.4989008040783	10.0135303520956	10.0745673913327	10.1437438092396
200626_s_at	11.6062066280739	11.6806442608792	11.5561753815031	11.5608278297808	11.643654086702	11.5500197536706	11.6921510826305
200627_at	12.4248293063124	12.4799075031601	12.408646751064	12.4438348626747	11.9158121566361	11.8356037156776	11.9147245048403
200628_s_at	8.66731395713274	8.66731395713274	8.68016472307776	8.77871653742528	10.1974713373222	10.4073123869505	8.45282897210936
200629_at	9.64552227608948	9.40494759125125	9.66537905973502	9.39518593315982	11.2849136994617	11.536903644883	9.24559692962948
200630_x_at	11.163217038025	11.3437060563034	11.1465155543364	11.0176837714771	11.2288825817658	10.9382524191617	11.1780904757246
200631_s_at	12.1257590420924	12.0878955588391	12.0403581945907	12.0344974576685	11.8491774736646	11.9905659752688	11.7543579254035
200632_s_at	5.31398205130812	5.59078578129382	4.84046209162246	5.61202716944845	6.5093749677288	6.67397968452836	6.58191816709014
200633_at	13.4283295541285	13.4699199213003	13.4283295541285	13.3096238397287	13.427053343301	13.4283295541285	13.494433915319
200634_at	11.2947025428081	11.2239044323892	11.3961357147987	11.4426001240007	10.9267440284343	10.810437567973	10.7681711629568
200635_s_at	7.30129891674963	7.31100437508853	7.53162945955989	7.44893955159494	6.5165195568861	6.34315830775049	6.53996141560838
200636_s_at	8.97864847659799	9.02883838021128	9.00835596080716	8.87659145238623	8.2061102410579	8.2082971996411	8.04779563711245
200637_s_at	6.24075663092807	6.42723542627924	6.59732326779574	6.66937401143149	5.69310982228004	5.3900228874857	5.26885323857116
200638_s_at	10.0310269336958	9.94513171282664	10.0870388418131	10.4347494867774	9.97028836524978	9.92276750560248	9.90910918124343
200639_s_at	9.9252073178104	9.79573442760075	10.0384491638462	9.9815503425511	9.91493039875197	9.84503671006888	9.86835126363946
200640_at	10.1787107072879	10.0621159797951	10.2646708441842	10.3361572459442	10.1918032673175	10.141036730421	10.1648115475283
200641_s_at	8.5697124870238	8.52760966079946	8.49898454882931	9.16530849266099	8.36555711624112	8.42716085005397	8.40718414868236
200642_at	11.8857915005252	11.8857915005252	11.922405832068	11.873211529844	11.8655323634601	11.7903052762947	12.1115532908712
200643_at	9.60983428381141	9.71662788903281	9.58672912284916	9.68099970223073	10.4996127635543	10.6295367316865	10.1877695613028
200644_at	11.5220284342697	11.5581721062459	11.5842543031039	11.8724197337887	11.197095680863	11.0901344024261	11.5182668307197
200645_at	10.9696612950108	11.0425700521783	11.0159488470736	11.1703151657588	11.5402223143051	11.5126197414498	11.5763738201014
200646_s_at	6.56048971570776	6.99683873240949	6.51135138676769	7.11055753282859	7.568994472701	7.7439078454985	7.41536304499494
200647_x_at	11.4270119526024	11.44006836364	11.446625462215	11.377161117397	11.3339586626819	11.4076917557854	11.2926196269346
200648_s_at	7.61505960743188	7.65652039772197	7.65900108724824	7.76479816739941	7.44928104652204	7.44621729205373	7.59624180116643
200649_at	7.50813650139228	7.88731834462741	7.49610939537943	7.92257358660158	8.59223056749372	8.86494974401136	8.413971550336
200650_s_at	12.3390101181685	12.2445458242159	12.3639491802511	12.3775176196685	11.3954088384112	11.2457935571085	11.5936612272294
200651_at	12.838772874779	12.8483219294771	12.9290344593812	12.8854883600159	12.9850665911298	13.1090578609946	12.9358233750671
200652_at	11.0777652278103	11.0686211299492	11.1207931422581	11.20567616359	11.5192365640463	11.6150938525333	11.2305012404753
200653_s_at	12.0825830388952	12.2941492410787	12.0469707063256	12.3356639952234	11.5484316879112	11.4938369757681	11.4835396883736
200654_at	11.1283959898776	11.1282578854672	11.1554134783748	11.0882198217957	11.7081222676214	11.7723387489849	11.1846134565969
200655_s_at	11.3112100430619	11.4865737664873	11.2856641529861	11.6389782989608	10.7916985732708	10.7733929835569	10.6812336875464
200656_s_at	10.4478746705737	10.5267765621547	10.4774989886972	10.4149272809896	10.994625040635	11.0134531893102	10.3930448484521
200657_at	11.9267159524358	11.907325888791	11.911664817983	11.9345260985928	11.7158003774907	11.6708718135708	11.7112487884955
200658_s_at	10.6029953475597	10.4740546257676	10.5803225333461	10.4982176092696	9.84171293936807	9.52086061075447	9.84937432917157
200659_s_at	8.81532028298173	8.6179994854241	8.8144399286289	8.76554699314597	7.42581851564855	7.52297089342217	7.56411260109114
200660_at	8.37433796832105	8.54702927288874	8.45049479456274	8.98191879719803	9.37984900946557	9.46781345078824	9.33935032513097
200661_at	9.1722419719058	9.31972215940404	9.15357559356437	9.39334824617844	9.63332542021265	9.53529222503651	9.86377333653184
200662_s_at	10.742834186028	10.7299386454994	10.7898072859211	10.8185966644618	10.4805985120065	10.6429843850044	10.1580441924506
200663_at	11.25941324389	11.4142899590374	11.2694074301365	11.4609946150761	11.7491635696661	11.684635415425	11.9614877122721
200664_s_at	8.22838050293567	8.25024472535193	8.07341599222652	7.93082457747513	6.94771262135559	7.06301267020818	7.36123620863081
200665_s_at	10.7671311271037	10.6852275657755	10.7952984007789	10.6387413155203	11.4790237148938	11.5473807034043	11.4926093648807
200666_s_at	9.14281794307881	9.32454247256382	9.1175919993845	8.91691600610237	8.28374828877539	8.3221613978503	8.58823884861735
200667_at	10.5625643866842	10.3916176838349	10.4825395006162	10.5771475623133	10.5963489613945	10.6863239320831	10.5581296626098
200668_s_at	11.4654394766078	11.4224406885629	11.4546930956926	11.5660056271002	11.3810687428906	11.3157542205476	11.3439375260922
200669_s_at	9.7250892248577	9.65476294101376	9.69113856962699	9.89120632779923	9.56353195041781	9.5315078109506	9.47820173428569
200670_at	8.89627282941487	8.63402470883043	8.89627282941487	8.91774626895489	10.1287306950833	10.1395117208966	8.10475715758828
200671_s_at	5.76564695611511	5.6565598205601	6.01880398790643	5.88390799307856	6.68279973061806	6.3542615401485	6.24237937898908
200672_x_at	7.16988632503766	7.16708181685034	7.16521418985277	7.24298660060611	7.69018052310115	7.67529152923063	7.59808071758844
200673_at	11.3214741434897	11.4693900407896	11.3674085941936	11.3963127449429	12.0853504126286	11.8662053184872	11.9700003941389
200674_s_at	13.4169228766554	13.3805910114524	13.4535345233078	13.4321757791487	13.5144210454921	13.5106400950442	13.4590973336991
200675_at	10.2728376322467	10.4954470649527	10.3890833328244	10.5157337205747	10.6654146253446	10.5323153609811	10.9384624740533
200676_s_at	7.4991195368273	7.24389979147219	7.62598650729729	7.55013605037182	6.78625482232837	7.00504404327412	7.00504404327412
200677_at	11.6307937071733	11.8678116621862	11.6796107257025	11.8994810959126	11.5894768063489	11.6000831055663	11.579340337042
200678_x_at	7.13715549463026	7.44092876547619	7.2092329827804	7.43914735734932	8.47710037185398	8.55802268091051	8.56905737697088
200679_x_at	11.3304305141488	11.4003993639207	11.425580242726	11.5689867527152	10.2114298449081	10.095790179605	10.2978636549682
200680_x_at	13.1329899300923	13.1558316474519	13.1047847837726	13.1295705865836	12.349216540591	12.3238390979534	12.4576884858432
200681_at	11.7248892534967	11.7629914119473	11.8098404292124	11.7290367034022	11.2493134641436	11.2025928305427	11.4019708892858
200682_s_at	11.2443736974165	11.1834512611588	11.2216285744503	11.3159066463873	10.5893789073344	10.5700745939857	10.8942881767071
200683_s_at	9.73168500865984	9.61272021409187	9.72226756709723	9.64986235347391	8.94830732206748	8.97069604234689	9.10716181352674
200684_s_at	8.70762392637629	8.53380930881064	8.70359395943594	8.64450125294812	7.80563112491945	7.94089696968428	7.86800729820382
200685_at	8.31064614734837	8.6766726928372	8.40892412339272	8.22936745825758	8.26902285842217	8.21569347408263	8.78293376557239
200686_s_at	10.853238507002	10.9125579684164	10.7647170908266	10.6078404866785	10.9441043727469	10.8343721971832	10.8847279739795
200687_s_at	9.64750693673936	9.67554433871462	9.70046667030867	9.62191202392924	9.07991005096329	9.06503736965783	9.20727612579637
200688_at	6.68791034092632	6.88024585000405	6.81718882517642	6.6144060395894	6.32644654992458	6.53629662808814	6.60861826815756
200689_x_at	13.21744630161	13.2478463108367	13.1632187116542	13.2755347597242	13.3899888364211	13.367513985788	13.3484292347238
200690_at	7.91917172902113	7.7682939014627	8.03983694802356	7.57633069391068	7.44807659785469	7.59033644105939	6.55203842141206
200691_s_at	10.5940038153167	10.5474953107865	10.6015613022953	10.5796341126671	10.4286222315538	10.5415190257237	9.52835707104567
200692_s_at	9.59282802821402	9.57116273388369	9.56642438941268	9.60436272719667	9.34146314613454	9.34639952844078	8.48551441217802
200693_at	12.2533853103259	12.2095604586265	12.1393671355537	12.3217248341193	11.3578553303909	11.3012391844614	11.5407607516884
200694_s_at	10.2019172208867	10.2523203507109	10.2250057893421	10.1912619989738	9.70418442420523	9.8719801670248	9.95714707937334
200695_at	9.19741421164185	9.24125532741814	9.23046798124128	9.33390997705245	9.14322552510476	9.19331886843021	9.37905532521913
200696_s_at	6.44048568688131	7.20566365310247	6.47657209709641	7.64834450157974	8.3500908820977	8.16924036542325	9.33291733769935
200697_at	9.96261220527174	10.1722946154579	9.84757908253257	10.3768200175386	10.2128141177335	10.2904871625966	10.3666910016276
200698_at	10.4755736915369	10.4902468790299	10.5382507695317	10.5955721604879	10.9664216015764	10.9558503835624	10.1353705862087
200699_at	9.72849446956205	9.87308422157693	9.80897068298607	9.67831934423709	10.1487827264578	10.3277727888418	9.54403521439964
200700_s_at	10.4410339928055	10.5167359129043	10.5097643169868	10.6127845636193	11.0263475056865	11.144944376929	10.5374481894356
200701_at	9.470037760471	9.68563595490897	9.60763668370678	9.71286160082072	10.6679703830155	10.6280257094425	10.7785773377179
200702_s_at	8.29813607867248	8.21144431814114	8.41667977955049	8.31441501414933	7.8550109606663	7.76029637551927	8.08224682965827
200703_at	12.1317501506285	12.1138985115618	12.1963482561443	12.2408235539258	11.8032411949424	11.7649694601345	11.9117225250569
200704_at	7.48507279501219	8.44375005849653	7.49548994325123	8.78386925561313	8.68116925869342	8.76733052888772	9.64484258436689
200705_s_at	12.8548513112297	12.759443223169	12.8443257726578	12.7641916911172	12.8952604805162	12.8818368017825	12.7743622632465
200706_s_at	7.20628122167495	8.17807293518269	7.09767401662433	8.36145782970549	8.37777032846417	8.5550166308302	9.27956490589535
200707_at	8.43496780711834	8.76514843652133	8.55094587293914	8.74559825836426	8.72303240068855	8.7681192162876	8.64913119890804
200708_at	10.2595931414269	10.2883017007284	10.2955003846876	10.2392696644679	9.90775287101975	9.89912027819167	9.98454404704776
200709_at	10.8073634396012	10.7946401422971	10.7113427660654	11.012837857457	10.6904467371767	10.7703526773886	10.7321013907739
200710_at	8.88141989446409	9.20201546743048	8.89627282941487	8.59579724154674	9.4903213152579	9.40042106776673	9.73794647814584
200711_s_at	9.66708164722558	9.75844351645643	9.74546897486996	9.78097609934777	9.48463341407045	9.31260753474462	9.66708164722558
200712_s_at	9.33244494655855	9.26670943196026	9.28254646057909	9.63593342721385	8.24043021561398	8.10671481389843	8.2602814040176
200713_s_at	11.7554439817581	11.7219690118919	11.7851232711797	11.7638421454344	10.7746352559471	10.7643221565444	10.8735044772104
200714_x_at	9.22372304122323	9.47781870858905	9.26222315424137	9.38109568620293	10.0869441731905	10.309047893936	9.97786503421166
200715_x_at	12.0931988216107	12.0727817148552	12.0295476285092	12.1958358904492	12.5956232741901	12.6098072946168	12.5161900827354
200716_x_at	13.3288075411234	13.3209508447825	13.2944554764541	13.3480041410323	13.4017008301836	13.4756782411818	13.3853879750888
200717_x_at	13.454324307861	13.4395170920566	13.454324307861	13.4386894384006	13.4683187041215	13.454324307861	13.454324307861
200718_s_at	12.5261275930984	12.5675884094214	12.4295373320148	12.5034848553221	12.5113121535389	12.4103424262734	12.6619898235218
200719_at	7.40861757414838	7.76698106153923	7.52718927635243	7.52396767609488	6.43819975883175	6.24914519251445	6.86571076907408
200720_s_at	9.37555918017782	9.40279704234354	9.36549828979179	9.60965355555608	9.15198531118265	8.99530775168453	9.40299426457868
200721_s_at	9.05619729869003	8.9609792346447	9.11429970716986	9.00892154836749	8.65995631571714	8.57961809115398	8.75564378861071
200722_s_at	11.5622607444796	11.9182697088195	11.5348398697891	11.8991242078471	11.2540468412244	11.1748188867304	11.3074398194603
200723_s_at	12.7951845127381	12.9640923066003	12.7492004265194	12.8664472146027	12.4827032850159	12.3632661265538	12.5279104866888
200724_at	4.26160644000846	4.32550383608093	4.13113189378954	4.23918024300106	4.11285134849951	4.26160644000846	4.37978728000151
200725_x_at	13.1789722419901	13.1854111284271	13.2187741792119	13.1929166652106	13.3989142759606	13.452188992545	13.3287222497991
200726_at	11.980659524855	11.9030175109778	11.9641431963983	11.8634542047435	11.927706661573	11.933449681529	11.8935107718653
200727_s_at	7.41329405456135	7.22003375743278	7.56867209140134	7.60237289768432	7.03084409030513	6.88228544509856	7.19662112295437
200728_at	10.1068830468178	10.2721491222715	10.1826799866469	10.1962776354549	9.91253915307172	9.92759739737955	10.0638500203621
200729_s_at	10.278495265106	10.2192311558348	10.2331212224655	10.4679209560864	9.94541701720659	9.90764971826215	9.99937644873449
200730_s_at	7.64216752388289	7.55406868104541	7.88053056444503	8.24869446229751	6.67773017614125	6.79594482564138	6.75058725259475
200731_s_at	7.52957821802782	7.60901603585383	7.58212828688089	7.48648764493375	6.87743246771044	6.94434458665644	7.17179802884393
200732_s_at	8.33498337374535	8.4659869559876	8.33116020559812	8.25599614922785	8.12069131122773	8.12278282145282	8.26836639472951
200733_s_at	9.64829329558904	9.39793808202949	9.53409392575509	9.32809515826502	8.97974235482845	8.99309415964602	8.95434683274594
200734_s_at	9.13664893097395	9.06640296477433	9.22481559434111	9.18399686769022	9.27746118502117	9.37760858070154	9.52912710083331
200735_x_at	13.0430495259206	12.9640923066003	13.0591122010516	13.0442505107604	13.0430495259206	13.1116459269859	13.0134411805249
200736_s_at	9.48428362202708	9.12239464188775	9.61795600372965	9.44703262984208	9.69528046639562	9.62162341118708	9.37198549239559
200737_at	9.75807143271665	9.71592858263079	9.65782043806587	9.82236252182172	8.85986578562826	8.81778316544317	9.04199462619047
200738_s_at	11.516851104099	11.5783323744661	11.5413194108549	11.61871946112	10.9474618844589	10.8730807869234	11.1288924691881
200739_s_at	8.5695058001695	8.70184221189801	8.6473567616712	8.5996855815078	7.85899697174424	7.90117917158945	8.23731228589098
200740_s_at	10.7123460717008	10.7248015676723	10.6864701209766	10.5807830471587	9.99414499872701	9.89465547820168	10.1039653526552
200741_s_at	13.1741286554699	13.1874130591794	13.1993409826309	13.2245909501415	13.3058152025569	13.3358361006958	13.3473083403891
200742_s_at	6.5996946138912	7.13569062465495	6.70744156669271	7.01154346448095	8.12069131122773	8.23067701212747	8.67542043208529
200743_s_at	8.22613176338273	8.78290437816872	8.2741751685503	8.50107649529157	9.618676008803	9.7139294953051	10.1602968523142
200744_s_at	9.84456549412534	9.77063139494249	9.87085281719102	9.81053898339905	9.63255200292448	9.62477303151096	9.48812993615881
200745_s_at	10.52557146152	10.52557146152	10.5607785702265	10.6428432524804	10.4510106514058	10.3491620109256	10.4627012399371
200746_s_at	10.5596273475398	10.4846766088618	10.6150634327789	10.6577474637187	10.2073740310539	10.3135337400783	10.2806021030911
200747_s_at	8.53932165680869	8.86213354037669	8.60487737457017	8.5349210573558	9.38375214005806	9.38439156182804	9.63220864646367
200748_s_at	12.1055360481725	12.3076350085878	12.2147574216183	12.1048028853871	12.73373215696	12.8104903417137	12.6448336151179
200749_at	10.2612375268354	10.1261811155542	10.3837518296334	10.3130808284297	9.4052515813304	9.34734259871957	9.0871849609045
200750_s_at	12.3712444075421	12.3556773566722	12.4176674902239	12.3396656096444	11.6919487052093	11.6033052143803	11.6503698045538
200751_s_at	10.8741460433758	10.8490554529861	10.8345119382246	11.0071172327888	10.7363368252848	10.6106112568827	10.7905673343749
200752_s_at	6.08267628401405	6.17680218640528	5.91170268806908	6.37763948104804	7.16983746936762	7.20298053245406	7.36141907538264
200753_x_at	10.3834516239438	10.2397107990935	10.3016407540679	10.5906930948149	8.74212282393674	8.80985346712333	9.08328455501202
200754_x_at	11.9358633598059	11.8600262276876	11.9405299413621	11.9523399378612	10.7615190721946	10.6184329970143	10.7518783053528
200755_s_at	10.3268983458126	10.2798433562584	10.3296203281651	10.5029998932984	11.2051910450623	11.1127656648973	10.4189612685653
200756_x_at	9.07888633894727	8.94852366677156	9.0433875369194	9.42831979427801	9.74470953702681	9.67292169466981	8.95766684502715
200757_s_at	10.1434542586361	10.0872880458505	10.1898706012866	10.2804315321914	10.8861170363733	11.0003874049567	10.3889406302107
200758_s_at	9.35541483685053	9.37499667971832	9.4401489742058	9.24866401494602	9.91058694660751	10.0068421584672	9.37117010445776
200759_x_at	9.57376721084148	9.65855891897789	9.59197614613467	9.48231785357953	10.3003620229073	10.2651733583348	9.66110678742539
200760_s_at	8.300205160404	8.74647479195438	8.38169871159594	8.55156952494451	9.45327397685984	9.38281603163878	9.70127236346461
200761_s_at	9.19720915242351	9.61936373639243	9.1467295205695	9.12199148253829	10.4024581992803	10.4190402044862	10.8251439392262
200762_at	12.2610499253659	12.309897028496	12.2746576066709	12.2480290848734	12.5543956983286	12.5371176605557	12.3470956415157
200763_s_at	13.3241994273759	13.273796076955	13.3199446864368	13.3374883763355	13.4759570665891	13.4503269573525	13.4274496462192
200764_s_at	9.46445091472926	9.48929328093476	9.49085638376458	9.69495563962435	9.96853561327283	9.8933415066361	10.0914410868228
200765_x_at	10.0576969586761	10.0738423474798	10.1287972552146	10.2214770364061	10.5358087627408	10.5647624156975	10.6355404866861
200766_at	6.13677749273923	6.40720406763921	6.28323590648388	6.41608539302691	6.88765503701503	7.12981622543359	7.01669531768405
200767_s_at	6.25010255865764	6.36057186489767	6.40054346034984	6.54230042764737	5.84574920271441	6.01847100953962	5.96824627057865
200768_s_at	10.4657234596994	10.5772274048208	10.5426674076873	10.3244338565979	9.1799509196434	9.22594608368064	9.2806916473636
200769_s_at	8.07099786582247	8.14579463752259	8.16946855317854	8.58100976964593	7.07593700749746	6.94030161584038	7.19080773468208
200770_s_at	9.44506998974877	9.67982245190218	9.55743440778335	9.53827529340974	10.4801211632233	10.652201156282	10.79704044911
200771_at	9.56570785386755	9.79576152665898	9.70937562189943	9.35685784679896	10.9107885736309	10.9003234271413	10.9452592338958
200772_x_at	11.5854953109906	11.4701965860738	11.5913461741524	11.6295551673897	10.8175891782005	10.7552988433679	10.7476233286083
200773_x_at	12.4186192425448	12.4148736032601	12.3611413444838	12.4885845506779	12.0339323715056	11.9972481589205	12.0112877359801
200774_at	10.2592403047826	10.4560397746547	10.3953479528511	10.3635913265188	9.92772140741617	9.98306735046106	9.96977974406117
200775_s_at	12.0845440118751	12.1603090161074	12.1326591678554	12.0673672771622	11.9024753753496	11.9900606854431	11.9817759785038
200776_s_at	10.3539915012988	10.409095225302	10.2958556546864	10.7408483472869	9.67567320381527	9.65168169210713	9.74977355384423
200777_s_at	11.0024496017992	10.9850349384022	11.0508483170825	11.0216297138678	10.4262496300334	10.4344360812466	10.6074665933549
200778_s_at	10.4947241818366	10.5406544153785	10.4520002955451	10.7735226198214	10.8763351480682	10.7912160196721	10.6801538198805
200779_at	11.3132705521609	11.1605596283151	11.2751208068315	11.0654282938442	12.2392303617965	12.3574397987422	11.1876876391504
200780_x_at	12.2844562780932	12.3946026673402	12.3489767003981	12.4383040760633	12.7216608197592	12.7876442421039	12.7893950441637
200781_s_at	13.5174209205637	13.4653108759205	13.4338153708871	13.529764248987	13.5538453302993	13.5965906352729	13.5635486734895
200782_at	11.3343704020828	11.4330857495473	11.4096741651954	11.6781248670601	11.5466953386955	11.566248586799	11.6770170304816
200783_s_at	11.0336126065739	11.1069706198681	11.0585672427897	11.016183127886	10.2577855505886	10.0267896341928	10.4432736451043
200784_s_at	5.49643863432231	5.73707772118912	5.59912396578764	5.83780734688611	6.50604907208074	6.36884988402048	6.38904835263473
200785_s_at	5.49809100046067	5.68516973837157	5.40136100102684	5.47425525410276	6.57497138597179	6.66351039111874	6.40127795803557
200786_at	11.856147766841	11.7933340352859	11.8603546682589	11.7400434689105	11.4096872966298	11.3592259834263	11.5287961462707
200787_s_at	8.23237131621864	7.68185308134277	8.38969243969469	8.6270417030113	7.10158144732168	7.01460718489873	7.0309119637842
200788_s_at	9.86254826442829	9.10932609352209	9.88738030385815	9.86060157076035	8.94785923761545	8.77166031289713	8.77358979327559
200789_at	9.03037876580613	9.18692574026695	9.17878098025289	9.20364943481363	9.87577191175613	9.62397611680233	9.94300949552797
200790_at	12.2419634288003	12.0387892167682	12.2713530652005	12.1184095412331	11.5515133072319	11.5373475373976	11.0123093191795
200791_s_at	9.85031673740712	10.0059710893413	10.0030989084944	9.91444921247777	10.2295579064593	10.3711851787247	10.3391122884758
200792_at	11.9387847298028	11.8863116147401	11.9220775197597	11.9221891350542	11.5553634491751	11.4713400752078	11.5679357542855
200793_s_at	9.73925197304864	9.96803065498498	9.80485764646141	9.73925197304864	9.56070465685875	9.63198069963494	9.70574937353557
200794_x_at	10.7808221857373	10.7483090477394	10.7669266498972	10.8678762159152	10.8292730535546	10.9736435017055	11.088579314113
200795_at	5.53908990670397	6.36806688238377	5.63399561802331	5.41284727844978	9.49395900028867	9.49548569363782	9.08310911230735
200796_s_at	5.98690206490988	6.09600987233501	5.94136630082315	6.8189876548977	5.2661825195787	5.09628229833567	4.97961954914746
200797_s_at	10.0025787759498	10.2115960951644	10.0537330753393	10.0131579526274	9.36737177307328	9.44402207371935	9.98292347500527
200798_x_at	10.0838022455026	10.1851013419264	9.91912912776123	10.1319449557861	9.32975222463128	9.23745188524826	9.14438715644201
200799_at	11.0862423476875	11.4573804218776	11.0944818547309	10.6534514596546	10.2308102556993	10.1044915365266	10.8308391196584
200800_s_at	9.33274170423134	9.68781380723245	9.27251549541284	9.03293836525562	8.12316946690385	8.03962933458592	8.81303091705369
200801_x_at	13.4278994841988	13.3210677074331	13.463381333042	13.5207065280324	12.8463389521013	12.7179908578468	12.9818375442152
200802_at	10.247146087005	10.0312309946999	10.2616372138205	10.1965178546126	11.278828944601	11.3230432169969	10.1591975074006
200803_s_at	11.4320841641015	11.5851730101234	11.4331027715852	11.7484762594748	11.6074514300451	11.5604097804211	11.9686074237559
200804_at	10.1771875171393	10.2902430805253	10.2466069833849	10.4285157714402	10.2618199530605	10.2250049293841	10.3578614828469
200805_at	8.53214007799168	8.70411703551943	8.5729326923765	8.80568043687813	8.6736181369017	8.78836517697539	8.53950127046781
200806_s_at	12.3055929065718	12.2819036338814	12.2015861531199	12.4353247927179	11.6273408952531	11.584759603253	11.3578950858597
200807_s_at	12.9912157493814	13.0095377868299	12.9618283220945	12.9508584921352	12.5676415845843	12.6012989221087	12.4599528114529
200808_s_at	8.97308360533062	8.4815645986766	9.07094245940802	9.42464743759929	8.7541059581076	8.7541059581076	8.78234908998728
200809_x_at	12.9473037747064	12.7889126121718	12.9822388916965	12.8658537186842	13.2322302352438	13.275910944027	13.0735079441262
200810_s_at	10.908331260639	11.1396583223431	11.072346709737	11.063141023925	11.9291991540223	12.0037317569343	11.7386198721147
200811_at	9.08293091128827	9.34855697285789	9.1531402329031	9.39070927927179	10.287772108701	10.3347867324631	10.0398568069747
200812_at	11.5713193102388	11.4355111961233	11.5080160042331	11.5061327019634	10.8256747362743	10.7565648750405	10.7370039420135
200813_s_at	8.32556391512569	8.40789090458511	8.45878559659247	8.57384780000686	8.50513189706841	8.51986991735594	8.43365236125304
200814_at	10.3912991825372	10.7343809987599	10.5233356528979	10.7882091645251	11.024416310371	11.0185579700867	11.0979285874526
200815_s_at	10.4202654166248	10.3707057888103	10.3679230850485	10.1173085792982	10.1871854728483	10.1644332993844	10.1425431003344
200816_s_at	9.18959947915441	9.36000764894381	9.21648228271655	9.29820201541141	9.65634064950235	9.6047328522909	9.57168398965134
200817_x_at	13.2895005517787	13.1762970044143	13.3029433052447	13.3032491899713	13.3102346589274	13.3029433052447	13.3047422576897
200818_at	12.0206145033077	11.9956845002248	12.0965982594253	12.045533571418	11.8626361645842	11.847046665916	11.9385416461086
200819_s_at	13.3553399391484	13.333868274482	13.4145540853183	13.3131333123421	13.388629407023	13.4226266703942	13.3719596663557
